ds,unique_id,y
2016-05-17,AGE 5-24,3.5210804656719623
2016-05-17,ILITOTAL,3.5093436596280263
2016-05-17,NUM. OF PROVIDERS,1.3066596869729743
2016-05-17,OT,1.6980815028086356
2016-05-24,% WEIGHTED ILI,2.3123172880336536
2016-05-24,%UNWEIGHTED ILI,2.485089981515044
2016-05-24,AGE 0-4,2.3369025065373403
2016-05-24,AGE 5-24,3.1931623204376853
2016-05-24,ILITOTAL,3.4081568877441284
2016-05-24,NUM. OF PROVIDERS,1.3471862116874809
2016-05-24,OT,1.6794151491382776
2016-05-31,% WEIGHTED ILI,1.4795823391277478
2016-05-31,%UNWEIGHTED ILI,1.5160445440261965
2016-05-31,AGE 0-4,1.6231362004622625
2016-05-31,AGE 5-24,2.037439317191017
2016-05-31,ILITOTAL,2.3039881728178684
2016-05-31,NUM. OF PROVIDERS,1.3633968215732837
2016-05-31,OT,1.6604253793659278
2016-06-07,% WEIGHTED ILI,1.4367654182302851
2016-06-07,%UNWEIGHTED ILI,1.3768746499892466
2016-06-07,AGE 0-4,1.4940008490342058
2016-06-07,AGE 5-24,1.8390865310651108
2016-06-07,ILITOTAL,2.0681818976153283
2016-06-07,NUM. OF PROVIDERS,1.3147649919158757
2016-06-07,OT,1.5644188724409092
2016-06-14,% WEIGHTED ILI,1.201333438876653
2016-06-14,%UNWEIGHTED ILI,1.263232704299713
2016-06-14,AGE 0-4,1.329177182302395
2016-06-14,AGE 5-24,1.4932648089358591
2016-06-14,ILITOTAL,1.7820599169644835
2016-06-14,NUM. OF PROVIDERS,1.2884227508514463
2016-06-14,OT,1.3624586282106952
2016-06-21,% WEIGHTED ILI,1.108296024493599
2016-06-21,%UNWEIGHTED ILI,1.245915753633818
2016-06-21,AGE 0-4,1.3343425963595177
2016-06-21,AGE 5-24,1.827543435435456
2016-06-21,ILITOTAL,1.989764926210244
2016-06-21,NUM. OF PROVIDERS,1.2519488786083908
2016-06-21,OT,1.644687252564954
2016-06-28,% WEIGHTED ILI,0.855548318712726
2016-06-28,%UNWEIGHTED ILI,1.0156863297531256
2016-06-28,AGE 0-4,1.1610664338978702
2016-06-28,AGE 5-24,1.5085770786486663
2016-06-28,ILITOTAL,1.6552154674678743
2016-06-28,NUM. OF PROVIDERS,1.1688695029436529
2016-06-28,OT,1.5373961459731444
2016-07-05,% WEIGHTED ILI,0.5256128709981925
2016-07-05,%UNWEIGHTED ILI,0.5729093658879253
2016-07-05,AGE 0-4,0.8525503397588401
2016-07-05,AGE 5-24,1.0442619462803042
2016-07-05,ILITOTAL,1.137063666328049
2016-07-05,NUM. OF PROVIDERS,1.18305378659373
2016-07-05,OT,1.4715547462906475
2016-07-12,% WEIGHTED ILI,0.187467521007714
2016-07-12,%UNWEIGHTED ILI,0.1982098272446458
2016-07-12,AGE 0-4,0.5806617271157678
2016-07-12,AGE 5-24,0.4951403970410087
2016-07-12,ILITOTAL,0.6784465630255111
2016-07-12,NUM. OF PROVIDERS,1.0918691059860908
2016-07-12,OT,1.3479573494754462
2016-07-19,% WEIGHTED ILI,-0.004650708044852322
2016-07-19,%UNWEIGHTED ILI,-0.060623410781619314
2016-07-19,AGE 0-4,0.29750312016624697
2016-07-19,AGE 5-24,0.2209329824916564
2016-07-19,ILITOTAL,0.3961010370882257
2016-07-19,NUM. OF PROVIDERS,1.0594478862144856
2016-07-19,OT,1.3072593664788708
2016-07-26,% WEIGHTED ILI,-0.14424348096887893
2016-07-26,%UNWEIGHTED ILI,-0.2043723479700624
2016-07-26,AGE 0-4,0.15240194347072133
2016-07-26,AGE 5-24,0.17711633377500732
2016-07-26,ILITOTAL,0.2759209194390743
2016-07-26,NUM. OF PROVIDERS,1.061474212450211
2016-07-26,OT,1.3752554166786906
2016-08-02,% WEIGHTED ILI,-0.2666019749088782
2016-08-02,%UNWEIGHTED ILI,-0.2892193240124431
2016-08-02,AGE 0-4,0.10215655218780473
2016-08-02,AGE 5-24,0.08477156873776841
2016-08-02,ILITOTAL,0.14685502599331285
2016-08-02,NUM. OF PROVIDERS,0.9581315744282196
2016-08-02,OT,1.2569987560342168
2016-08-09,% WEIGHTED ILI,-0.37890170961198094
2016-08-09,%UNWEIGHTED ILI,-0.32383584757136225
2016-08-09,AGE 0-4,0.03688450182962329
2016-08-09,AGE 5-24,0.020224462563779987
2016-08-09,ILITOTAL,0.08465459541704227
2016-08-09,NUM. OF PROVIDERS,0.9013944398279108
2016-08-09,OT,1.1757426456527378
2016-08-16,% WEIGHTED ILI,-0.3719949664274559
2016-08-16,%UNWEIGHTED ILI,-0.3158855164829057
2016-08-16,AGE 0-4,0.005892017486889659
2016-08-16,AGE 5-24,-0.053510005437892916
2016-08-16,ILITOTAL,0.041003221816195236
2016-08-16,NUM. OF PROVIDERS,0.8588415888776791
2016-08-16,OT,1.0255726826198412
2016-08-23,% WEIGHTED ILI,-0.4671011458681386
2016-08-23,%UNWEIGHTED ILI,-0.3863263188152744
2016-08-23,AGE 0-4,-0.15564456757220682
2016-08-23,AGE 5-24,-0.16140261356813634
2016-08-23,ILITOTAL,-0.09728166401854918
2016-08-23,NUM. OF PROVIDERS,0.5913665257619372
2016-08-23,OT,0.7995572731820292
2016-08-30,% WEIGHTED ILI,-0.5134121620794703
2016-08-30,%UNWEIGHTED ILI,-0.3939551611056185
2016-08-30,AGE 0-4,-0.16973206045526756
2016-08-30,AGE 5-24,-0.2756557029636998
2016-08-30,ILITOTAL,-0.187027999564311
2016-08-30,NUM. OF PROVIDERS,0.5001818451542979
2016-08-30,OT,0.5392816093724222
2016-09-06,% WEIGHTED ILI,-0.567525843350678
2016-09-06,%UNWEIGHTED ILI,-0.4778289818672264
2016-09-06,AGE 0-4,-0.12230416774896305
2016-09-06,AGE 5-24,-0.3222992322427133
2016-09-06,ILITOTAL,-0.21435176013888704
2016-09-06,NUM. OF PROVIDERS,0.34618105123917364
2016-09-06,OT,0.6709381858102272
2016-09-13,% WEIGHTED ILI,-0.6800691059089898
2016-09-13,%UNWEIGHTED ILI,-0.5752661543546055
2016-09-13,AGE 0-4,-0.29276283163399797
2016-09-13,AGE 5-24,-0.3877886319374899
2016-09-13,ILITOTAL,-0.31142886071685216
2016-09-13,NUM. OF PROVIDERS,0.2995755478174913
2016-09-13,OT,0.609130746426897
2016-09-20,% WEIGHTED ILI,-0.68205072220238
2016-09-20,%UNWEIGHTED ILI,-0.6236015607064908
2016-09-20,AGE 0-4,-0.3486432200701389
2016-09-20,AGE 5-24,-0.4179420246027108
2016-09-20,ILITOTAL,-0.3554134509100721
2016-09-20,NUM. OF PROVIDERS,0.297549221581766
2016-09-20,OT,0.5898088195768262
2016-09-27,% WEIGHTED ILI,-0.7172254295030974
2016-09-27,%UNWEIGHTED ILI,-0.6506309486299561
2016-09-27,AGE 0-4,-0.4233069323503609
2016-09-27,AGE 5-24,-0.4704748883866503
2016-09-27,ILITOTAL,-0.4269439460727833
2016-09-27,NUM. OF PROVIDERS,0.20231188850267606
2016-09-27,OT,0.3859823770283627
2016-10-04,% WEIGHTED ILI,-0.750238521660922
2016-10-04,%UNWEIGHTED ILI,-0.6556574694328764
2016-10-04,AGE 0-4,-0.4434990054827479
2016-10-04,AGE 5-24,-0.5138203903429053
2016-10-04,ILITOTAL,-0.4569334393863423
2016-10-04,NUM. OF PROVIDERS,0.2712069805173369
2016-10-04,OT,0.27791769408449185
2016-10-11,% WEIGHTED ILI,-0.8043953700770332
2016-10-11,%UNWEIGHTED ILI,-0.7670672401971376
2016-10-11,AGE 0-4,-0.5294327120694184
2016-10-11,AGE 5-24,-0.5105223630201468
2016-10-11,ILITOTAL,-0.4974747914583758
2016-10-11,NUM. OF PROVIDERS,0.16786434249534565
2016-10-11,OT,0.4624702851493966
2016-10-18,% WEIGHTED ILI,-0.8217917294730556
2016-10-18,%UNWEIGHTED ILI,-0.780718349675907
2016-10-18,AGE 0-4,-0.5275543796850103
2016-10-18,AGE 5-24,-0.5475073837110818
2016-10-18,ILITOTAL,-0.5212442417143078
2016-10-18,NUM. OF PROVIDERS,0.12531149154511395
2016-10-18,OT,0.3979706252413789
2016-10-25,% WEIGHTED ILI,-0.8200414239183923
2016-10-25,%UNWEIGHTED ILI,-0.7749480601941102
2016-10-25,AGE 0-4,-0.5148756360902557
2016-10-25,AGE 5-24,-0.5253634859725601
2016-10-25,ILITOTAL,-0.5065827116499011
2016-10-25,NUM. OF PROVIDERS,0.11112720789503673
2016-10-25,OT,0.4477198886058569
2016-11-01,% WEIGHTED ILI,-0.8218943532515048
2016-11-01,%UNWEIGHTED ILI,-0.7651895718384321
2016-11-01,AGE 0-4,-0.5369460416070508
2016-11-01,AGE 5-24,-0.5324306873784713
2016-11-01,ILITOTAL,-0.5043612677007486
2016-11-01,NUM. OF PROVIDERS,0.13746944895946586
2016-11-01,OT,0.4229916682670871
2016-11-08,% WEIGHTED ILI,-0.8566561220151285
2016-11-08,%UNWEIGHTED ILI,-0.7662800270860837
2016-11-08,AGE 0-4,-0.5228585487239901
2016-11-08,AGE 5-24,-0.5333729808992594
2016-11-08,ILITOTAL,-0.5025841125414267
2016-11-08,NUM. OF PROVIDERS,0.1293641440165646
2016-11-08,OT,0.4353426669728777
2016-11-15,% WEIGHTED ILI,-0.8210562590608356
2016-11-15,%UNWEIGHTED ILI,-0.7164119011669814
2016-11-15,AGE 0-4,-0.502196892495501
2016-11-15,AGE 5-24,-0.4839025710578814
2016-11-15,ILITOTAL,-0.4675963703422744
2016-11-15,NUM. OF PROVIDERS,0.05641639953045315
2016-11-15,OT,0.4227731438738495
2016-11-22,% WEIGHTED ILI,-0.6751521237621765
2016-11-22,%UNWEIGHTED ILI,-0.5707740000674667
2016-11-22,AGE 0-4,-0.3326773948026701
2016-11-22,AGE 5-24,-0.2817806108488228
2016-11-22,ILITOTAL,-0.3095406333600725
2016-11-22,NUM. OF PROVIDERS,0.11517986036648738
2016-11-22,OT,0.6025924965812273
2016-11-29,% WEIGHTED ILI,-0.585672333698699
2016-11-29,%UNWEIGHTED ILI,-0.5150174158110451
2016-11-29,AGE 0-4,-0.2800840880392433
2016-11-29,AGE 5-24,-0.2400841225539471
2016-11-29,ILITOTAL,-0.2562259785804121
2016-11-29,NUM. OF PROVIDERS,0.09694292424495952
2016-11-29,OT,0.6318266899085571
2016-12-06,% WEIGHTED ILI,-0.5254826731637462
2016-12-06,%UNWEIGHTED ILI,-0.4953805324668791
2016-12-06,AGE 0-4,-0.28149283732754943
2016-12-06,AGE 5-24,-0.2961505870408421
2016-12-06,ILITOTAL,-0.26300138262532724
2016-12-06,NUM. OF PROVIDERS,0.12531149154511395
2016-12-06,OT,0.5531797607823352
2016-12-13,% WEIGHTED ILI,-0.5256455680501738
2016-12-13,%UNWEIGHTED ILI,-0.5014801307445803
2016-12-13,AGE 0-4,-0.14108749159304407
2016-12-13,AGE 5-24,-0.18920027243138685
2016-12-13,ILITOTAL,-0.12616043535753196
2016-12-13,NUM. OF PROVIDERS,0.3299704413533711
2016-12-13,OT,1.0450956519116907
2016-12-20,% WEIGHTED ILI,-0.5232021447537616
2016-12-20,%UNWEIGHTED ILI,-0.4644394078701645
2016-12-20,AGE 0-4,-0.060319199063495824
2016-12-20,AGE 5-24,-0.1578690128651808
2016-12-20,ILITOTAL,-0.09739273621600683
2016-12-20,NUM. OF PROVIDERS,0.32794411511764576
2016-12-20,OT,1.0252492665178494
2016-12-27,% WEIGHTED ILI,-0.44902795821900987
2016-12-27,%UNWEIGHTED ILI,-0.41005566767054746
2016-12-27,AGE 0-4,0.07867739738270348
2016-12-27,AGE 5-24,-0.128186766960354
2016-12-27,ILITOTAL,-0.04007948232787178
2016-12-27,NUM. OF PROVIDERS,0.2955228953460407
2016-12-27,OT,1.0465029490041409
2017-01-03,% WEIGHTED ILI,-0.3862564137341816
2017-01-03,%UNWEIGHTED ILI,-0.3738056334617597
2017-01-03,AGE 0-4,0.5524867413496464
2017-01-03,AGE 5-24,0.19101516320663256
2017-01-03,ILITOTAL,0.3775519801128021
2017-01-03,NUM. OF PROVIDERS,1.81932022461148
2017-01-03,OT,2.2257261322323427
2017-01-10,% WEIGHTED ILI,-0.35457335832403736
2017-01-10,%UNWEIGHTED ILI,-0.32946624598154794
2017-01-10,AGE 0-4,0.6788045942010911
2017-01-10,AGE 5-24,0.16675110504633767
2017-01-10,ILITOTAL,0.4250908806246661
2017-01-10,NUM. OF PROVIDERS,1.8699783805046128
2017-01-10,OT,2.1982051701479963
2017-01-17,% WEIGHTED ILI,-0.3252848577443768
2017-01-17,%UNWEIGHTED ILI,-0.2628833092265287
2017-01-17,AGE 0-4,0.8149836920706781
2017-01-17,AGE 5-24,0.2939607303527382
2017-01-17,ILITOTAL,0.5419388323500887
2017-01-17,NUM. OF PROVIDERS,1.9125312314548448
2017-01-17,OT,2.2877171321059926
2017-01-24,% WEIGHTED ILI,-0.18194550243251845
2017-01-24,%UNWEIGHTED ILI,-0.12009014954598735
2017-01-24,AGE 0-4,1.0957943835396888
2017-01-24,AGE 5-24,0.4206992088987447
2017-01-24,ILITOTAL,0.7099910671034769
2017-01-24,NUM. OF PROVIDERS,1.9125312314548448
2017-01-24,OT,2.243671355405017
2017-01-31,% WEIGHTED ILI,0.00464244522583518
2017-01-31,%UNWEIGHTED ILI,-0.006213603922696085
2017-01-31,AGE 0-4,1.19581558300942
2017-01-31,AGE 5-24,0.5627499571575586
2017-01-31,ILITOTAL,0.8473873753585602
2017-01-31,NUM. OF PROVIDERS,1.8233728770829305
2017-01-31,OT,2.222439525358049
2017-02-07,% WEIGHTED ILI,0.11968695876524095
2017-02-07,%UNWEIGHTED ILI,0.13550213383984686
2017-02-07,AGE 0-4,1.6217274511739566
2017-02-07,AGE 5-24,0.6892528623233679
2017-02-07,ILITOTAL,1.068198903904321
2017-02-07,NUM. OF PROVIDERS,1.957110408640801
2017-02-07,OT,2.305212195028597
2017-02-14,% WEIGHTED ILI,0.2598987322576917
2017-02-14,%UNWEIGHTED ILI,0.3180643267355417
2017-02-14,AGE 0-4,1.9757931056348832
2017-02-14,AGE 5-24,0.9026823447818846
2017-02-14,ILITOTAL,1.3830885836966906
2017-02-14,NUM. OF PROVIDERS,1.973321018526604
2017-02-14,OT,2.450360467504893
2017-02-21,% WEIGHTED ILI,0.4394740550553426
2017-02-21,%UNWEIGHTED ILI,0.5435061741902891
2017-02-21,AGE 0-4,2.006316006881515
2017-02-21,AGE 5-24,0.5017364516865258
2017-02-21,ILITOTAL,1.1525027017746592
2017-02-21,NUM. OF PROVIDERS,1.9226628626334712
2017-02-21,OT,1.5501448590746274
2017-02-28,% WEIGHTED ILI,0.4427971107384632
2017-02-28,%UNWEIGHTED ILI,0.4656885072742054
2017-02-28,AGE 0-4,2.0358997419359426
2017-02-28,AGE 5-24,0.8784182866215896
2017-02-28,ILITOTAL,1.5896828709678752
2017-02-28,NUM. OF PROVIDERS,1.9388734725192736
2017-02-28,OT,2.463734160371036
2017-03-07,% WEIGHTED ILI,0.6863168212032199
2017-03-07,%UNWEIGHTED ILI,0.6817550462650788
2017-03-07,AGE 0-4,2.13967760617449
2017-03-07,AGE 5-24,1.117289694141386
2017-03-07,ILITOTAL,1.7233027245093993
2017-03-07,NUM. OF PROVIDERS,1.9246891888691968
2017-03-07,OT,2.2138864806067278
2017-03-14,% WEIGHTED ILI,1.3238874066803656
2017-03-14,%UNWEIGHTED ILI,1.294721228741862
2017-03-14,AGE 0-4,2.635557355658228
2017-03-14,AGE 5-24,1.7700635306673784
2017-03-14,ILITOTAL,2.450492401264477
2017-03-14,NUM. OF PROVIDERS,1.9044259265119436
2017-03-14,OT,2.144395723557164
2017-03-21,% WEIGHTED ILI,2.4361255464628573
2017-03-21,%UNWEIGHTED ILI,2.370031747336528
2017-03-21,AGE 0-4,3.6507960094308056
2017-03-21,AGE 5-24,2.454875346900168
2017-03-21,ILITOTAL,3.7033867885864975
2017-03-21,NUM. OF PROVIDERS,1.801083288489952
2017-03-21,OT,2.0556529674633635
2017-03-28,% WEIGHTED ILI,3.232893304445576
2017-03-28,%UNWEIGHTED ILI,3.261111806839888
2017-03-28,AGE 0-4,4.067785798769403
2017-03-28,AGE 5-24,1.8362596505027464
2017-03-28,ILITOTAL,3.978068332899208
2017-03-28,NUM. OF PROVIDERS,1.641003515867652
2017-03-28,OT,1.4626695444616058
2017-04-04,% WEIGHTED ILI,3.263151029599481
2017-04-04,%UNWEIGHTED ILI,3.1690443661696297
2017-04-04,AGE 0-4,3.1638383387730062
2017-04-04,AGE 5-24,1.8779561387976218
2017-04-04,ILITOTAL,4.201767738578867
2017-04-04,NUM. OF PROVIDERS,1.8659257280331625
2017-04-04,OT,1.698553515498029
2017-04-11,% WEIGHTED ILI,3.3816489147311484
2017-04-11,%UNWEIGHTED ILI,3.313905480821812
2017-04-11,AGE 0-4,3.465780269566608
2017-04-11,AGE 5-24,3.2065900031089165
2017-04-11,ILITOTAL,5.256065036846653
2017-04-11,NUM. OF PROVIDERS,1.8942942953333168
2017-04-11,OT,2.333126501020772
2017-04-18,% WEIGHTED ILI,3.8911189615217263
2017-04-18,%UNWEIGHTED ILI,4.027184857196119
2017-04-18,AGE 0-4,4.378649808388944
2017-04-18,AGE 5-24,4.2760931492034695
2017-04-18,ILITOTAL,5.953043075893255
2017-04-18,NUM. OF PROVIDERS,1.9530577561693507
2017-04-18,OT,2.1843769465439187
2017-04-25,% WEIGHTED ILI,4.417098405051728
2017-04-25,%UNWEIGHTED ILI,4.611799203233957
2017-04-25,AGE 0-4,5.0412315569889
2017-04-25,AGE 5-24,6.332177611563218
2017-04-25,ILITOTAL,7.540264777562733
2017-04-25,NUM. OF PROVIDERS,1.957110408640801
2017-04-25,OT,2.6580329393743387
2017-05-02,% WEIGHTED ILI,4.708639528035304
2017-05-02,%UNWEIGHTED ILI,5.274578771645299
2017-05-02,AGE 0-4,5.715552882991407
2017-05-02,AGE 5-24,7.8810725863587425
2017-05-02,ILITOTAL,8.502038935348317
2017-05-02,NUM. OF PROVIDERS,1.9307681675763724
2017-05-02,OT,2.6723288051799443
2017-05-09,% WEIGHTED ILI,4.599622125293716
2017-05-09,%UNWEIGHTED ILI,5.264577863358071
2017-05-09,AGE 0-4,5.878967800434912
2017-05-09,AGE 5-24,8.212288758915777
2017-05-09,ILITOTAL,8.706411778670349
2017-05-09,NUM. OF PROVIDERS,1.97939999723378
2017-05-09,OT,2.782985187427613
2017-05-16,% WEIGHTED ILI,3.8335274744252907
2017-05-16,%UNWEIGHTED ILI,4.432504031638
2017-05-16,AGE 0-4,5.021039483856513
2017-05-16,AGE 5-24,6.685302108478577
2017-05-16,ILITOTAL,7.416308205200021
2017-05-16,NUM. OF PROVIDERS,1.8335045082615573
2017-05-16,OT,2.732300639660078
2017-05-23,% WEIGHTED ILI,2.621532506194612
2017-05-23,%UNWEIGHTED ILI,2.9951276152772297
2017-05-23,AGE 0-4,3.513208162272912
2017-05-23,AGE 5-24,3.935218468058355
2017-05-23,ILITOTAL,4.841099307144962
2017-05-23,NUM. OF PROVIDERS,1.9246891888691968
2017-05-23,OT,2.3359673181328606
2017-05-30,% WEIGHTED ILI,1.5849590411576826
2017-05-30,%UNWEIGHTED ILI,1.6066088073431173
2017-05-30,AGE 0-4,2.1298163611563474
2017-05-30,AGE 5-24,2.2725415506276607
2017-05-30,ILITOTAL,2.9572037660661668
2017-05-30,NUM. OF PROVIDERS,1.795004309782776
2017-05-30,OT,2.2707377867514293
2017-06-06,% WEIGHTED ILI,1.1778358515094889
2017-06-06,%UNWEIGHTED ILI,1.12500989888423
2017-06-06,AGE 0-4,1.7353665604306463
2017-06-06,AGE 5-24,1.67371401816679
2017-06-06,ILITOTAL,2.1873623654873606
2017-06-06,NUM. OF PROVIDERS,1.807162267197128
2017-06-06,OT,2.0794677558384
2017-06-13,% WEIGHTED ILI,0.8379393814899156
2017-06-13,%UNWEIGHTED ILI,0.8862392996374685
2017-06-13,AGE 0-4,1.3690917454710672
2017-06-13,AGE 5-24,1.3481516067344834
2017-06-13,ILITOTAL,1.8324866946102452
2017-06-13,NUM. OF PROVIDERS,1.780820026132699
2017-06-13,OT,1.9944661373568282
2017-06-20,% WEIGHTED ILI,0.6083553285590294
2017-06-20,%UNWEIGHTED ILI,0.6666711394130999
2017-06-20,AGE 0-4,1.1976939153938282
2017-06-20,AGE 5-24,1.153096847931336
2017-06-20,ILITOTAL,1.5955696974331293
2017-06-20,NUM. OF PROVIDERS,1.7382671751824672
2017-06-20,OT,2.0416717767840202
2017-06-27,% WEIGHTED ILI,0.5439792694428904
2017-06-27,%UNWEIGHTED ILI,0.5671486341812076
2017-06-27,AGE 0-4,0.9619632011506118
2017-06-27,AGE 5-24,0.8171692077703597
2017-06-27,ILITOTAL,1.249913018944997
2017-06-27,NUM. OF PROVIDERS,1.6653194306963557
2017-06-27,OT,1.6696514792484205
2017-07-04,% WEIGHTED ILI,0.2726045333990349
2017-07-04,%UNWEIGHTED ILI,0.27889482668443555
2017-07-04,AGE 0-4,0.8830732410054717
2017-07-04,AGE 5-24,0.5825381210941099
2017-07-04,ILITOTAL,1.0700871312611004
2017-07-04,NUM. OF PROVIDERS,1.630871884689025
2017-07-04,OT,1.9463252135265792
2017-07-11,% WEIGHTED ILI,0.03164227265118952
2017-07-11,%UNWEIGHTED ILI,0.08110970475379428
2017-07-11,AGE 0-4,0.6914833377958456
2017-07-11,AGE 5-24,0.4145743010136217
2017-07-11,ILITOTAL,0.8024031353882217
2017-07-11,NUM. OF PROVIDERS,1.5477925090242874
2017-07-11,OT,1.8802652894508445
2017-07-18,% WEIGHTED ILI,-0.1020211264068768
2017-07-18,%UNWEIGHTED ILI,-0.10726535316723128
2017-07-18,AGE 0-4,0.5557738230223606
2017-07-18,AGE 5-24,0.3589789832871207
2017-07-18,ILITOTAL,0.6030285409517829
2017-07-18,NUM. OF PROVIDERS,1.6004769911531456
2017-07-18,OT,1.937527421454832
2017-07-25,% WEIGHTED ILI,-0.16422253878920895
2017-07-25,%UNWEIGHTED ILI,-0.1497974522688649
2017-07-25,AGE 0-4,0.4933192712407912
2017-07-25,AGE 5-24,0.3747623997603223
2017-07-25,ILITOTAL,0.5678186543577155
2017-07-25,NUM. OF PROVIDERS,1.551845161495738
2017-07-25,OT,1.9777796146892028
2017-08-01,% WEIGHTED ILI,-0.1743057322590698
2017-08-01,%UNWEIGHTED ILI,-0.2264942528347733
2017-08-01,AGE 0-4,0.4627963699941596
2017-08-01,AGE 5-24,0.25202866867766544
2017-08-01,ILITOTAL,0.4277566133636491
2017-08-01,NUM. OF PROVIDERS,1.4100023249949658
2017-08-01,OT,1.8493877926863682
2017-08-08,% WEIGHTED ILI,-0.3678655810565194
2017-08-08,%UNWEIGHTED ILI,-0.3763340994144819
2017-08-08,AGE 0-4,0.3623055874283264
2017-08-08,AGE 5-24,0.09136762338328548
2017-08-08,ILITOTAL,0.2420438992144984
2017-08-08,NUM. OF PROVIDERS,1.2377645949583136
2017-08-08,OT,1.8182611781136004
2017-08-15,% WEIGHTED ILI,-0.453409830663909
2017-08-15,%UNWEIGHTED ILI,-0.42566959659509
2017-08-15,AGE 0-4,0.3223910242596543
2017-08-15,AGE 5-24,0.004441046090578436
2017-08-15,ILITOTAL,0.1806209740204312
2017-08-15,NUM. OF PROVIDERS,1.3269229493302277
2017-08-15,OT,1.805180307934396
2017-08-22,% WEIGHTED ILI,-0.3998581367508759
2017-08-22,%UNWEIGHTED ILI,-0.4153819550554915
2017-08-22,AGE 0-4,0.3346001847583069
2017-08-22,AGE 5-24,-0.07447603627542931
2017-08-22,ILITOTAL,0.13397065108822825
2017-08-22,NUM. OF PROVIDERS,1.1627905242364769
2017-08-22,OT,1.6181715026895005
2017-08-29,% WEIGHTED ILI,-0.4877236384898571
2017-08-29,%UNWEIGHTED ILI,-0.4235060638726575
2017-08-29,AGE 0-4,0.2571189739014729
2017-08-29,AGE 5-24,-0.17859947032252013
2017-08-29,ILITOTAL,0.0186777101272124
2017-08-29,NUM. OF PROVIDERS,0.9723158580782969
2017-08-29,OT,1.2760803060517265
2017-09-05,% WEIGHTED ILI,-0.612753608567267
2017-09-05,%UNWEIGHTED ILI,-0.5761697985438946
2017-09-05,AGE 0-4,0.08196447905541765
2017-09-05,AGE 5-24,-0.2810738907082317
2017-09-05,ILITOTAL,-0.08295335054651543
2017-09-05,NUM. OF PROVIDERS,0.9642105531353956
2017-09-05,OT,1.4702785638341398
2017-09-12,% WEIGHTED ILI,-0.6878766578154588
2017-09-12,%UNWEIGHTED ILI,-0.6362855971249923
2017-09-12,AGE 0-4,-0.13967874230473798
2017-09-12,AGE 5-24,-0.3533949184287224
2017-09-12,ILITOTAL,-0.2073542116990566
2017-09-12,NUM. OF PROVIDERS,0.8730258725277564
2017-09-12,OT,1.2264315639081376
2017-09-19,% WEIGHTED ILI,-0.6906141063818725
2017-09-19,%UNWEIGHTED ILI,-0.6628431785150115
2017-09-19,AGE 0-4,-0.16926247735916553
2017-09-19,AGE 5-24,-0.3729475089850765
2017-09-19,ILITOTAL,-0.22956865119058176
2017-09-19,NUM. OF PROVIDERS,0.9135523972422628
2017-09-19,OT,1.2433366109690005
2017-09-26,% WEIGHTED ILI,-0.7028475123525761
2017-09-26,%UNWEIGHTED ILI,-0.7323490566669233
2017-09-26,AGE 0-4,-0.21903828554598012
2017-09-26,AGE 5-24,-0.4308985605135479
2017-09-26,ILITOTAL,-0.2768854073075305
2017-09-26,NUM. OF PROVIDERS,0.838578326520426
2017-09-26,OT,1.3422975676905915
2017-10-03,% WEIGHTED ILI,-0.7818360572556918
2017-10-03,%UNWEIGHTED ILI,-0.7708182324713306
2017-10-03,AGE 0-4,-0.31154615547807896
2017-10-03,AGE 5-24,-0.443619523044188
2017-10-03,ILITOTAL,-0.3534141513558348
2017-10-03,NUM. OF PROVIDERS,0.92773668089234
2017-10-03,OT,1.164737757209291
2017-10-10,% WEIGHTED ILI,-0.8267364037505616
2017-10-10,%UNWEIGHTED ILI,-0.8158118931001335
2017-10-10,AGE 0-4,-0.3425386398208126
2017-10-10,AGE 5-24,-0.43443216121650347
2017-10-10,ILITOTAL,-0.3264236073736317
2017-10-10,NUM. OF PROVIDERS,0.9378683120709664
2017-10-10,OT,1.525377304345075
2017-10-17,% WEIGHTED ILI,-0.8614370869317748
2017-10-17,%UNWEIGHTED ILI,-0.8720098727874769
2017-10-17,AGE 0-4,-0.4373944252334216
2017-10-17,AGE 5-24,-0.4770709430321674
2017-10-17,ILITOTAL,-0.4058402285558344
2017-10-17,NUM. OF PROVIDERS,0.8628942413491297
2017-10-17,OT,1.4202670711977767
2017-10-24,% WEIGHTED ILI,-0.8957077276128197
2017-10-24,%UNWEIGHTED ILI,-0.8908334763612826
2017-10-24,AGE 0-4,-0.4730827405371755
2017-10-24,AGE 5-24,-0.4952100933073393
2017-10-24,ILITOTAL,-0.43794009362108827
2017-10-24,NUM. OF PROVIDERS,0.8487099576990526
2017-10-24,OT,1.349041230465905
2017-10-31,% WEIGHTED ILI,-0.8967388522439056
2017-10-31,%UNWEIGHTED ILI,-0.8889253969000532
2017-10-31,AGE 0-4,-0.4951531460539706
2017-10-31,AGE 5-24,-0.4655278474025125
2017-10-31,ILITOTAL,-0.4251667909134613
2017-10-31,NUM. OF PROVIDERS,0.8142624116917222
2017-10-31,OT,1.4109623025337186
2017-11-07,% WEIGHTED ILI,-0.8425681577624481
2017-11-07,%UNWEIGHTED ILI,-0.8468868265479543
2017-11-07,AGE 0-4,-0.4444381716749521
2017-11-07,AGE 5-24,-0.4619942466995569
2017-11-07,ILITOTAL,-0.3975098137465124
2017-11-07,NUM. OF PROVIDERS,0.7453673196770614
2017-11-07,OT,1.324221229881975
2017-11-14,% WEIGHTED ILI,-0.8408056350913027
